id,location,fault_severity,severity_type,resource_type,event_count,unique_event_count,log_feature_count,unique_log_features,total_log_volume,mean_log_volume,max_log_volume,min_log_volume,date
16316,location 283,0,severity_type 2,resource_type 2,2,2,3,3,10,3.333333333333333,5,1,2025-09-28
3000,location 921,1,severity_type 2,resource_type 8,1,1,2,2,9,4.5,6,3,2025-03-20
17130,location 972,1,severity_type 4,resource_type 7,1,1,2,2,3,1.5,2,1,2025-08-04
3341,location 1107,0,severity_type 2,resource_type 8,1,1,3,3,57,19.0,48,1,2025-08-15
16464,location 520,0,severity_type 2,resource_type 2,2,2,5,5,23,4.6,10,1,2025-08-27
6595,location 803,1,severity_type 1,resource_type 8,1,1,2,2,5,2.5,4,1,2025-01-10
15941,location 124,0,severity_type 2,resource_type 2,2,2,8,8,24,3.0,6,1,2025-04-20
8832,location 886,1,severity_type 1,resource_type 8,2,2,2,2,2,1.0,1,1,2025-11-08
10404,location 821,0,severity_type 1,resource_type 8,2,2,4,4,11,2.75,4,1,2025-03-30
961,location 925,0,severity_type 1,resource_type 8,1,1,3,3,188,62.66666666666666,155,1,2025-04-20
11042,location 899,0,severity_type 1,resource_type 2,3,3,5,5,7,1.4,2,1,2025-04-28
2117,location 963,0,severity_type 1,resource_type 8,1,1,2,2,5,2.5,3,2,2025-03-06
10829,location 1045,0,severity_type 1,resource_type 8,2,2,2,2,5,2.5,3,2,2025-02-26
16807,location 20,1,severity_type 1,resource_type 8,2,2,4,4,4,1.0,1,1,2025-05-07
6440,location 1052,1,severity_type 1,resource_type 8,2,2,3,3,43,14.333333333333334,32,3,2025-11-16
3345,location 249,0,severity_type 2,resource_type 2,2,2,2,2,3,1.5,2,1,2025-01-01
3131,location 505,0,severity_type 2,resource_type 2,2,2,18,18,414,23.0,72,2,2025-04-14
14108,location 1050,0,severity_type 2,resource_type 8,1,1,1,1,5,5.0,5,5,2025-01-23
7970,location 1079,0,severity_type 1,resource_type 2,1,1,2,2,2,1.0,1,1,2025-07-24
10516,location 1007,1,severity_type 1,resource_type 2,2,2,1,1,1,1.0,1,1,2025-04-02
6074,location 1075,2,severity_type 2,resource_type 8,1,1,2,2,30,15.0,20,10,2025-10-17
5949,location 624,0,severity_type 1,resource_type 2,1,1,2,2,2,1.0,1,1,2025-08-02
17196,location 919,0,severity_type 1,resource_type 8,1,1,4,4,16,4.0,5,2,2025-10-14
9525,location 298,1,severity_type 2,resource_type 2,2,2,2,2,4,2.0,2,2,2025-08-20
12612,location 108,1,severity_type 2,resource_type 2,2,2,6,6,6,1.0,1,1,2025-06-10
10892,location 853,0,severity_type 2,resource_type 8,1,1,1,1,2,2.0,2,2,2025-11-11
9792,location 962,2,severity_type 1,resource_type 8,2,2,2,2,16,8.0,8,8,2025-06-23
789,location 810,2,severity_type 2,resource_type 8,1,1,2,2,13,6.5,8,5,2025-12-13
702,location 976,0,severity_type 1,resource_type 8,2,2,4,4,17,4.25,10,1,2025-12-30
9626,location 1063,0,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-08-03
13971,location 126,0,severity_type 2,resource_type 2,2,2,7,7,34,4.857142857142857,7,2,2025-09-04
15875,location 424,1,severity_type 1,resource_type 2,3,3,4,4,6,1.5,2,1,2025-04-04
12506,location 619,0,severity_type 1,resource_type 8,1,1,4,4,416,104.0,267,11,2025-10-25
11813,location 518,0,severity_type 2,resource_type 2,2,2,11,11,79,7.181818181818182,34,1,2025-09-03
11084,location 262,0,severity_type 1,resource_type 2,1,1,2,2,2,1.0,1,1,2025-11-26
2827,location 300,0,severity_type 1,resource_type 2,3,3,4,4,4,1.0,1,1,2025-04-08
10693,location 240,0,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-10-15
3988,location 1038,1,severity_type 1,resource_type 8,1,1,1,1,2,2.0,2,2,2025-06-21
4423,location 767,1,severity_type 1,resource_type 6,1,1,2,2,6,3.0,4,2,2025-03-09
18482,location 1050,0,severity_type 2,resource_type 8,2,2,2,2,3,1.5,2,1,2025-03-04
11298,location 984,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-07-25
8714,location 118,0,severity_type 2,resource_type 2,2,2,2,2,21,10.5,13,8,2025-04-27
10755,location 722,1,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-02-07
4125,location 242,0,severity_type 2,resource_type 2,2,2,6,6,308,51.333333333333336,67,41,2025-06-05
9722,location 1019,1,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-08-27
5954,location 1044,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-04-27
2784,location 895,2,severity_type 1,resource_type 2,3,3,6,6,157,26.166666666666668,35,6,2025-12-15
6885,location 535,2,severity_type 1,resource_type 8,3,3,6,6,9,1.5,2,1,2025-10-12
17139,location 893,0,severity_type 1,resource_type 2,3,3,6,6,19,3.1666666666666665,4,1,2025-07-07
12537,location 1042,0,severity_type 2,resource_type 8,1,1,1,1,48,48.0,48,48,2025-12-08
7676,location 995,2,severity_type 1,resource_type 8,2,2,5,5,50,10.0,28,2,2025-06-08
8026,location 509,0,severity_type 2,resource_type 2,2,2,2,2,34,17.0,18,16,2025-02-20
3042,location 305,0,severity_type 4,resource_type 2,1,1,1,1,1,1.0,1,1,2025-01-14
3831,location 374,0,severity_type 2,resource_type 2,2,2,2,2,132,66.0,68,64,2025-12-09
1839,location 9,0,severity_type 2,resource_type 8,2,2,1,1,2,2.0,2,2,2025-12-17
3946,location 976,2,severity_type 2,resource_type 8,1,1,2,2,12,6.0,6,6,2025-09-27
1892,location 309,0,severity_type 4,resource_type 2,1,1,1,1,2,2.0,2,2,2025-02-07
12675,location 1107,1,severity_type 1,resource_type 8,2,2,4,4,46,11.5,37,2,2025-04-18
4856,location 820,1,severity_type 1,resource_type 2,1,1,2,2,6,3.0,3,3,2025-01-15
10957,location 836,0,severity_type 2,resource_type 8,1,1,2,2,2,1.0,1,1,2025-01-19
3919,location 814,0,severity_type 1,resource_type 8,1,1,2,2,11,5.5,7,4,2025-03-31
15479,location 893,0,severity_type 1,resource_type 2,3,3,6,6,15,2.5,4,1,2025-07-28
17701,location 803,1,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-01-24
18232,location 380,0,severity_type 2,resource_type 2,2,2,2,2,16,8.0,10,6,2025-12-26
242,location 1031,0,severity_type 1,resource_type 8,1,1,2,2,10,5.0,9,1,2025-06-16
17890,location 83,1,severity_type 1,resource_type 2,1,1,1,1,1,1.0,1,1,2025-04-07
10426,location 563,0,severity_type 2,resource_type 8,1,1,1,1,6,6.0,6,6,2025-07-08
14682,location 627,0,severity_type 4,resource_type 7,1,1,2,2,2,1.0,1,1,2025-10-16
10844,location 1011,1,severity_type 1,resource_type 8,1,1,2,2,11,5.5,6,5,2025-04-25
3199,location 1117,0,severity_type 1,resource_type 8,1,1,3,3,4,1.3333333333333333,2,1,2025-01-18
2734,location 1010,0,severity_type 1,resource_type 8,1,1,2,2,7,3.5,5,2,2025-01-19
10658,location 1015,0,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-11-07
11696,location 744,2,severity_type 1,resource_type 8,4,4,15,15,41,2.7333333333333334,22,1,2025-02-10
10379,location 126,0,severity_type 2,resource_type 2,2,2,8,8,42,5.25,12,1,2025-08-20
9906,location 560,1,severity_type 1,resource_type 8,1,1,2,2,24,12.0,13,11,2025-05-21
18220,location 1008,0,severity_type 1,resource_type 8,2,2,4,4,50,12.5,27,2,2025-10-11
4034,location 507,0,severity_type 2,resource_type 2,2,2,2,2,38,19.0,21,17,2025-01-23
6652,location 385,1,severity_type 2,resource_type 2,2,2,6,6,9,1.5,3,1,2025-11-24
4936,location 794,0,severity_type 1,resource_type 8,2,2,1,1,2,2.0,2,2,2025-09-12
12533,location 373,0,severity_type 2,resource_type 2,2,2,4,4,39,9.75,18,2,2025-06-13
636,location 102,1,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-03-17
9897,location 500,0,severity_type 2,resource_type 2,1,1,1,1,1,1.0,1,1,2025-12-23
5061,location 251,0,severity_type 1,resource_type 2,2,2,4,4,7,1.75,3,1,2025-04-21
580,location 89,1,severity_type 2,resource_type 2,2,2,4,4,12,3.0,4,2,2025-06-29
16677,location 878,0,severity_type 1,resource_type 8,1,1,2,2,7,3.5,4,3,2025-05-24
3396,location 895,1,severity_type 1,resource_type 2,4,4,6,6,16,2.6666666666666665,5,1,2025-03-26
3823,location 734,0,severity_type 1,resource_type 8,2,2,3,3,8,2.6666666666666665,4,1,2025-06-02
12097,location 812,0,severity_type 1,resource_type 8,1,1,4,4,772,193.0,441,1,2025-02-25
12073,location 469,0,severity_type 1,resource_type 2,1,1,2,2,2,1.0,1,1,2025-01-01
18355,location 169,0,severity_type 2,resource_type 2,2,2,2,2,10,5.0,5,5,2025-04-16
11637,location 479,0,severity_type 1,resource_type 2,3,3,8,8,11,1.375,3,1,2025-02-10
9907,location 1008,0,severity_type 2,resource_type 8,1,1,3,3,4,1.3333333333333333,2,1,2025-06-01
3339,location 723,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-11-11
11328,location 734,2,severity_type 1,resource_type 8,2,2,5,5,53,10.6,24,1,2025-03-01
1768,location 943,1,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-01-01
8259,location 943,1,severity_type 1,resource_type 8,1,1,3,3,4,1.3333333333333333,2,1,2025-02-10
17633,location 684,2,severity_type 2,resource_type 8,1,1,2,2,56,28.0,50,6,2025-07-05
17315,location 288,0,severity_type 1,resource_type 8,3,3,8,8,11,1.375,2,1,2025-04-11
1072,location 1086,2,severity_type 2,resource_type 8,1,1,2,2,14,7.0,8,6,2025-06-28
14996,location 763,2,severity_type 1,resource_type 8,2,2,4,4,42,10.5,28,1,2025-01-11
13779,location 441,0,severity_type 1,resource_type 2,1,1,2,2,2,1.0,1,1,2025-05-02
17142,location 475,0,severity_type 2,resource_type 2,2,2,2,2,18,9.0,11,7,2025-05-30
57,location 1075,1,severity_type 1,resource_type 8,2,2,2,2,4,2.0,3,1,2025-06-07
6083,location 893,0,severity_type 1,resource_type 2,3,3,6,6,189,31.5,40,9,2025-07-21
10715,location 902,1,severity_type 1,resource_type 8,1,1,2,2,4,2.0,3,1,2025-10-12
2535,location 805,0,severity_type 1,resource_type 8,1,1,2,2,11,5.5,7,4,2025-06-20
16521,location 810,1,severity_type 2,resource_type 8,1,1,2,2,21,10.5,19,2,2025-11-04
11330,location 1036,0,severity_type 2,resource_type 8,1,1,2,2,2,1.0,1,1,2025-07-13
5214,location 745,2,severity_type 1,resource_type 6,2,2,4,4,14,3.5,6,1,2025-04-06
13623,location 206,0,severity_type 1,resource_type 2,3,3,6,6,6,1.0,1,1,2025-03-25
12745,location 821,1,severity_type 1,resource_type 8,3,3,5,5,41,8.2,31,1,2025-04-28
8609,location 270,1,severity_type 2,resource_type 2,2,2,2,2,4,2.0,2,2,2025-08-07
12657,location 653,0,severity_type 1,resource_type 2,3,3,2,2,22,11.0,19,3,2025-03-30
11359,location 114,1,severity_type 1,resource_type 2,2,2,3,3,3,1.0,1,1,2025-11-30
2648,location 834,1,severity_type 2,resource_type 8,1,1,2,2,24,12.0,20,4,2025-06-25
15831,location 834,0,severity_type 2,resource_type 8,1,1,1,1,74,74.0,74,74,2025-11-12
6686,location 56,0,severity_type 5,resource_type 3,1,1,1,1,1,1.0,1,1,2025-09-07
2335,location 147,0,severity_type 2,resource_type 2,2,2,2,2,16,8.0,10,6,2025-05-02
5976,location 962,0,severity_type 2,resource_type 8,1,1,1,1,2,2.0,2,2,2025-03-25
5888,location 450,0,severity_type 2,resource_type 2,2,2,2,2,4,2.0,2,2,2025-09-29
266,location 879,0,severity_type 2,resource_type 8,1,1,2,2,3,1.5,2,1,2025-05-01
11791,location 638,2,severity_type 1,resource_type 2,2,2,4,4,65,16.25,20,12,2025-04-01
7119,location 72,1,severity_type 1,resource_type 8,1,1,1,1,2,2.0,2,2,2025-12-06
16814,location 738,1,severity_type 2,resource_type 8,2,2,2,2,2,1.0,1,1,2025-06-26
8234,location 1019,1,severity_type 2,resource_type 8,1,1,2,2,6,3.0,5,1,2025-01-18
11790,location 1019,0,severity_type 1,resource_type 8,2,2,3,3,17,5.666666666666667,12,1,2025-06-30
4394,location 839,1,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-06-18
89,location 253,0,severity_type 4,resource_type 2,1,1,2,2,2,1.0,1,1,2025-11-12
13989,location 507,0,severity_type 2,resource_type 2,2,2,4,4,14,3.5,5,2,2025-09-17
10703,location 955,0,severity_type 1,resource_type 8,1,1,2,2,10,5.0,6,4,2025-03-11
3133,location 646,0,severity_type 1,resource_type 8,1,1,1,1,2,2.0,2,2,2025-02-24
16433,location 931,1,severity_type 1,resource_type 8,2,2,4,4,9,2.25,4,1,2025-08-09
5458,location 534,0,severity_type 4,resource_type 3,1,1,4,4,8,2.0,4,1,2025-01-18
7483,location 889,0,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-04-27
9992,location 756,0,severity_type 1,resource_type 2,3,3,3,3,15,5.0,7,1,2025-02-20
2557,location 998,0,severity_type 2,resource_type 8,1,1,2,2,5,2.5,3,2,2025-01-08
2284,location 795,0,severity_type 2,resource_type 8,1,1,2,2,309,154.5,240,69,2025-12-02
2943,location 760,0,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-02-02
13499,location 810,1,severity_type 2,resource_type 8,2,2,3,3,47,15.666666666666666,42,2,2025-01-04
5522,location 899,1,severity_type 1,resource_type 2,3,3,3,3,3,1.0,1,1,2025-12-07
16408,location 471,0,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-03-10
2631,location 470,0,severity_type 1,resource_type 2,3,3,7,7,16,2.2857142857142856,4,1,2025-10-26
2787,location 1042,1,severity_type 2,resource_type 8,1,1,2,2,26,13.0,18,8,2025-01-12
15408,location 506,0,severity_type 2,resource_type 2,2,2,12,12,256,21.33333333333333,44,1,2025-02-26
1873,location 704,2,severity_type 1,resource_type 8,2,2,3,3,15,5.0,10,1,2025-02-10
14716,location 793,0,severity_type 1,resource_type 8,1,1,2,2,8,4.0,4,4,2025-09-15
1659,location 197,0,severity_type 4,resource_type 2,1,1,1,1,1,1.0,1,1,2025-08-15
9329,location 1080,1,severity_type 1,resource_type 6,2,2,2,2,3,1.5,2,1,2025-06-23
13170,location 748,0,severity_type 1,resource_type 2,1,1,2,2,4,2.0,2,2,2025-03-30
2437,location 102,0,severity_type 2,resource_type 2,2,2,15,15,34,2.2666666666666666,7,1,2025-02-02
12256,location 497,0,severity_type 2,resource_type 2,2,2,2,2,14,7.0,9,5,2025-07-27
1136,location 520,0,severity_type 2,resource_type 2,2,2,2,2,16,8.0,8,8,2025-03-26
6266,location 171,1,severity_type 1,resource_type 2,3,3,6,6,6,1.0,1,1,2025-08-04
5593,location 12,1,severity_type 1,resource_type 8,1,1,2,2,6,3.0,3,3,2025-09-08
5473,location 240,0,severity_type 1,resource_type 2,3,3,10,10,22,2.2,4,1,2025-11-07
9800,location 802,0,severity_type 1,resource_type 8,2,2,2,2,2,1.0,1,1,2025-06-30
7956,location 3,0,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-01-02
2711,location 476,0,severity_type 1,resource_type 2,3,3,14,14,26,1.8571428571428568,4,1,2025-04-13
10598,location 651,0,severity_type 1,resource_type 8,2,2,3,3,6,2.0,4,1,2025-11-08
15862,location 2,1,severity_type 2,resource_type 4,2,2,2,2,2,1.0,1,1,2025-07-14
2649,location 114,0,severity_type 4,resource_type 2,1,1,2,2,2,1.0,1,1,2025-08-14
1959,location 248,0,severity_type 4,resource_type 2,1,1,1,1,1,1.0,1,1,2025-06-17
17714,location 734,0,severity_type 2,resource_type 8,1,1,2,2,5,2.5,4,1,2025-03-01
10884,location 350,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-11-24
4245,location 159,0,severity_type 4,resource_type 2,1,1,1,1,2,2.0,2,2,2025-10-10
15433,location 8,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-12-30
10975,location 512,0,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-11-09
14134,location 814,0,severity_type 1,resource_type 8,1,1,3,3,6,2.0,2,2,2025-04-17
998,location 878,0,severity_type 1,resource_type 8,1,1,2,2,12,6.0,6,6,2025-04-03
251,location 122,0,severity_type 2,resource_type 2,2,2,6,6,12,2.0,4,1,2025-04-01
4794,location 485,0,severity_type 2,resource_type 2,2,2,6,6,47,7.833333333333333,12,6,2025-12-02
12992,location 1120,0,severity_type 1,resource_type 8,1,1,4,4,22,5.5,11,1,2025-07-23
14229,location 1094,0,severity_type 1,resource_type 8,2,2,2,2,3,1.5,2,1,2025-06-15
4351,location 684,0,severity_type 1,resource_type 8,2,2,4,4,24,6.0,16,1,2025-12-20
6474,location 100,1,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-08-09
11552,location 601,0,severity_type 1,resource_type 6,2,2,3,3,5,1.6666666666666667,2,1,2025-11-28
14775,location 480,0,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-12-26
6866,location 325,1,severity_type 2,resource_type 2,2,2,4,4,4,1.0,1,1,2025-01-29
2174,location 808,0,severity_type 1,resource_type 8,2,2,2,2,10,5.0,7,3,2025-05-12
6936,location 836,1,severity_type 1,resource_type 8,1,1,2,2,13,6.5,9,4,2025-09-25
6765,location 600,0,severity_type 2,resource_type 8,1,1,2,2,21,10.5,12,9,2025-10-24
9601,location 894,0,severity_type 1,resource_type 2,3,3,5,5,35,7.0,9,6,2025-02-24
9531,location 371,1,severity_type 2,resource_type 2,1,1,4,4,6,1.5,2,1,2025-04-27
4468,location 476,0,severity_type 2,resource_type 2,2,2,9,9,132,14.666666666666666,50,1,2025-07-20
11001,location 1099,0,severity_type 1,resource_type 8,1,1,4,4,9,2.25,4,1,2025-10-19
6038,location 242,0,severity_type 2,resource_type 2,2,2,6,6,227,37.833333333333336,43,31,2025-02-11
17671,location 1041,0,severity_type 1,resource_type 2,1,1,1,1,1,1.0,1,1,2025-08-08
9059,location 1008,0,severity_type 2,resource_type 8,1,1,1,1,6,6.0,6,6,2025-04-19
10724,location 651,0,severity_type 1,resource_type 8,1,1,2,2,4,2.0,2,2,2025-03-20
8400,location 474,0,severity_type 2,resource_type 2,2,2,3,3,3,1.0,1,1,2025-07-08
2929,location 845,0,severity_type 1,resource_type 8,2,2,1,1,21,21.0,21,21,2025-06-01
18323,location 1042,2,severity_type 2,resource_type 8,1,1,2,2,16,8.0,10,6,2025-08-21
1595,location 890,0,severity_type 1,resource_type 8,1,1,2,2,5,2.5,3,2,2025-04-26
4105,location 808,0,severity_type 1,resource_type 8,2,2,2,2,23,11.5,14,9,2025-10-28
1952,location 546,0,severity_type 1,resource_type 2,1,1,2,2,2,1.0,1,1,2025-01-29
11442,location 893,0,severity_type 1,resource_type 2,3,3,6,6,104,17.333333333333332,25,6,2025-11-11
8381,location 972,0,severity_type 2,resource_type 7,2,2,2,2,2,1.0,1,1,2025-01-11
7950,location 403,0,severity_type 4,resource_type 2,1,1,1,1,1,1.0,1,1,2025-09-26
15693,location 1019,0,severity_type 1,resource_type 8,2,2,2,2,5,2.5,4,1,2025-05-07
15387,location 684,0,severity_type 2,resource_type 8,1,1,2,2,32,16.0,24,8,2025-05-20
3286,location 707,0,severity_type 2,resource_type 9,2,2,4,4,13,3.25,7,1,2025-01-07
14031,location 373,0,severity_type 2,resource_type 2,2,2,2,2,95,47.5,58,37,2025-09-14
14358,location 471,0,severity_type 2,resource_type 2,2,2,2,2,22,11.0,11,11,2025-03-02
2666,location 473,0,severity_type 2,resource_type 2,2,2,3,3,3,1.0,1,1,2025-08-29
11953,location 613,2,severity_type 1,resource_type 8,3,3,2,2,9,4.5,5,4,2025-09-22
10592,location 735,0,severity_type 1,resource_type 8,3,3,2,2,7,3.5,5,2,2025-11-05
11581,location 1018,0,severity_type 1,resource_type 8,2,2,2,2,11,5.5,7,4,2025-09-16
6212,location 102,0,severity_type 1,resource_type 2,3,3,13,13,21,1.6153846153846154,2,1,2025-04-21
16048,location 1109,1,severity_type 1,resource_type 8,2,2,5,5,10,2.0,4,1,2025-09-27
6751,location 247,0,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-10-29
4368,location 638,2,severity_type 1,resource_type 2,2,2,4,4,25,6.25,7,5,2025-04-26
7122,location 149,0,severity_type 2,resource_type 2,2,2,4,4,7,1.75,4,1,2025-02-15
13458,location 976,1,severity_type 1,resource_type 8,2,2,3,3,9,3.0,6,1,2025-11-21
6618,location 126,0,severity_type 2,resource_type 2,2,2,8,8,23,2.875,5,2,2025-02-23
839,location 825,1,severity_type 1,resource_type 8,1,1,2,2,5,2.5,3,2,2025-08-05
16438,location 829,0,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-03-28
3023,location 803,1,severity_type 1,resource_type 8,1,1,2,2,28,14.0,15,13,2025-02-15
17330,location 808,0,severity_type 1,resource_type 8,2,2,2,2,7,3.5,4,3,2025-10-11
8470,location 167,0,severity_type 2,resource_type 2,3,3,3,3,3,1.0,1,1,2025-02-22
18288,location 599,0,severity_type 1,resource_type 8,2,2,2,2,2,1.0,1,1,2025-09-02
3255,location 95,0,severity_type 2,resource_type 2,2,2,3,3,8,2.6666666666666665,4,2,2025-09-10
7540,location 1052,0,severity_type 2,resource_type 8,1,1,4,4,73,18.25,34,5,2025-01-22
8647,location 696,0,severity_type 2,resource_type 8,1,1,2,2,27,13.5,21,6,2025-03-05
4745,location 272,1,severity_type 1,resource_type 2,1,1,2,2,2,1.0,1,1,2025-10-17
552,location 745,1,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-07-05
1583,location 821,1,severity_type 2,resource_type 8,1,1,4,4,19,4.75,15,1,2025-02-14
9010,location 846,1,severity_type 2,resource_type 8,1,1,2,2,17,8.5,14,3,2025-12-28
17935,location 944,1,severity_type 1,resource_type 8,1,1,2,2,18,9.0,10,8,2025-04-07
7213,location 710,0,severity_type 1,resource_type 8,1,1,2,2,25,12.5,13,12,2025-01-02
3100,location 834,0,severity_type 2,resource_type 8,1,1,2,2,21,10.5,16,5,2025-12-04
15631,location 584,0,severity_type 1,resource_type 8,1,1,3,3,29,9.666666666666666,18,5,2025-01-07
6900,location 9,0,severity_type 1,resource_type 8,2,2,2,2,54,27.0,29,25,2025-07-21
14356,location 742,0,severity_type 1,resource_type 8,2,2,2,2,8,4.0,7,1,2025-12-29
5122,location 914,0,severity_type 1,resource_type 6,2,2,4,4,4,1.0,1,1,2025-07-30
12158,location 498,0,severity_type 2,resource_type 2,2,2,6,6,76,12.666666666666666,31,3,2025-08-02
2798,location 810,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-05-22
7629,location 494,0,severity_type 2,resource_type 2,2,2,5,5,362,72.4,115,21,2025-02-16
2157,location 1050,1,severity_type 1,resource_type 8,4,4,5,5,8,1.6,2,1,2025-07-29
8152,location 756,1,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-11-24
9788,location 616,0,severity_type 1,resource_type 2,2,2,4,4,10,2.5,5,1,2025-02-03
11124,location 885,0,severity_type 2,resource_type 8,1,1,2,2,6,3.0,3,3,2025-11-18
3535,location 763,2,severity_type 2,resource_type 8,1,1,3,3,13,4.333333333333333,6,2,2025-06-01
15055,location 975,0,severity_type 1,resource_type 2,1,1,2,2,3,1.5,2,1,2025-07-15
18271,location 763,0,severity_type 2,resource_type 8,1,1,2,2,6,3.0,4,2,2025-03-02
5510,location 1025,1,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-08-15
9620,location 1046,2,severity_type 1,resource_type 6,2,2,4,4,20,5.0,6,4,2025-03-08
16507,location 81,1,severity_type 1,resource_type 9,5,5,7,7,8,1.1428571428571428,2,1,2025-04-10
